t,pwm,V,i,theta_m,omega_m,theta_l,omega_l,enc_m,enc_o,temp
29.8165,0.757880004564065,8.84191310300955,2.75550047158347,27.6486305040393,71.9275276732222,0.552681387525316,1.42405888797026,27.6484697208508,0.553383569229745,54.9985520926208
29.817,0.726099612690192,8.42738625248076,2.48424797062275,27.6852920414045,74.7186217867267,0.553407740791334,1.48135417608509,27.6852852597601,0.554150559623688,54.9985523339185
29.8175,0.691486214485922,7.97590714546855,2.20206885609862,27.7232671312722,77.1817376843853,0.554161124376494,1.53218016455522,27.7236347794572,0.554917550017631,54.9985525751761
29.818,0.65417470522262,7.48923528551244,1.91025274759414,27.7623877884754,79.3008911276642,0.554938218762832,1.57619738078125,27.7619842991543,0.555684540411574,54.9985528163935
29.8185,0.614310516866301,6.96926761129957,1.6100473218974,27.8024793565215,81.0653810568012,0.555735559373613,1.61316506234157,27.8018677996394,0.556451530805516,54.9985530575706
29.819,0.572049051870428,6.41803111135341,1.30262584302035,27.8433633332743,82.4705259546767,0.556549590794533,1.64296062134954,27.8432852809123,0.557218521199459,54.9985532987076
29.8195,0.527555077984085,5.83767493022719,0.989080344043417,27.8848602566013,83.5171673535088,0.557376724931058,1.66557592475861,27.8847027621852,0.557985511593402,54.9985535398044
29.82,0.481002086438211,5.23046199702014,0.67044576989584,27.9267920258398,84.209909599727,0.558213390903501,1.68108796499649,27.927654224246,0.558752501987345,54.998553780861
29.8205,0.432571616001647,4.59876020871714,0.34775033005067,27.9689831302675,84.5545081109818,0.559056065387647,1.68960997158602,27.9690717055189,0.559519492381288,54.9985540218775
29.821,0.382452545536829,3.94503320265429,0.0220774938255079,28.011260547448,84.5551606103604,0.559901277041899,1.69123664540822,28.0120231675797,0.560669977972202,54.9985542628537
29.8215,0.330840357818931,3.27183075415997,-0.305380349404644,28.0534524742202,84.2125464783127,0.560745586289504,1.68600034500859,28.0534406488526,0.561436968366145,54.9985545037898
29.822,0.277936377473523,2.58177883661117,-0.633294981442648,28.0953864218028,83.523243852569,0.561585549433543,1.67385223115894,28.0948581301255,0.562587453957059,54.9985547446858
29.8225,0.223946986016161,1.87756938281949,-0.960212313576031,28.1368874091714,82.4807056221741,0.562417681083151,1.65467436727928,28.1378095921863,0.563354444351002,54.9985549855416
29.823,0.169082817039768,1.16194978747523,-1.28459730971858,28.1777769512174,81.0774625611623,0.563238429320214,1.62831858095519,28.1776930926713,0.563737939547973,54.9985552263573
29.8235,0.113557934695636,0.437712191682211,-1.60490076288499,28.2178732763709,79.3078380528035,0.564044173805402,1.59465935979998,28.2175765931564,0.564504929941916,54.9985554671328
29.8238229300588,0.0774469383871477,0,-1.80241472724196,28.2432684120874,77.9716410218043,0.564554999142933,1.56903087922592,28.2436542665504,0.565271920335859,54.9985556226188
29.824,0.0575889986688838,0,-1.87408480730392,28.2570050640128,77.1834557245207,0.564831476122401,1.55376881973476,28.2574600936414,0.56565541553283,54.9985557078683
29.8241770699412,0.0377027516158336,0,-1.89783111335977,28.2706003856757,76.3753196854144,0.565105198456335,1.53791723547084,28.2697319399445,0.566038910729802,54.9985557931126
29.8243541398823,0.0177979330998974,0,-1.89855099170702,28.2840520875782,75.5612745740459,0.565376086368759,1.52175410858927,28.2835377670355,0.566038910729802,54.998555878352
29.8245312098235,-0.00211571163715782,-0,-1.88825258228795,28.2973596852043,74.7476659414476,0.565644102828221,1.5054842551039,28.2973435941264,0.566422405926773,54.9985559635863
29.8247082797646,-0.022028432759849,-0,-1.87272396581212,28.3105235169608,73.9374431236899,0.565909240448041,1.48923769587946,28.3096154404295,0.566805901123744,54.9985560488156
29.825,-0.0548064966244751,-0,-1.84263399701709,28.3318995192612,72.6139421304097,0.566339804229924,1.4626575083127,28.3326251522478,0.567189396320716,54.9985561892187
29.8252917202354,-0.0875120345602982,-0.0979830594821507,-1.82848292766005,28.3528909540229,71.3008928128239,0.566762648254953,1.4363119408676,28.3525669024903,0.567572891517687,54.9985563296082
29.825487042258,-0.109347950748379,-0.382799357587556,-1.86396641336196,28.3667310484141,70.414764276085,0.567041469132983,1.41867465266429,28.3663727295813,0.567572891517687,54.9985564235987
29.8256823642807,-0.131118854996722,-0.666767673870289,-1.94676155768198,28.3803953462033,69.5008233713839,0.567316813598564,1.40071521293249,28.3801785566722,0.567956386714659,54.998556517583
29.8259310808177,-0.158726615667037,-1.02686890000483,-2.07887741308203,28.3975290102034,68.2758134781457,0.567662226278229,1.37684581133117,28.397052345339,0.56833988191163,54.9985566372507
29.826,-0.166350748309517,-1.126314108385,-2.11810384370235,28.4022223687148,67.9230894567079,0.56775688106268,1.36998841583009,28.4016542877026,0.568723377108601,54.9985566704088
29.8262408399079,-0.192893018393576,-1.47251763122056,-2.25703542308367,28.4184268233038,66.6431020687494,0.568083831764153,1.34509899869426,28.4185280763694,0.568723377108601,54.9985567862746
29.8264816798159,-0.219260761140864,-1.81644471053301,-2.39641124873835,28.4343141610449,65.2896650321612,0.568404614506215,1.31876800585234,28.4338678842482,0.569106872305573,54.9985569021311
29.8269249481213,-0.267254829742746,-2.44245430099233,-2.64743943354788,28.4626616763095,62.6126231220924,0.568977601066251,1.26651297648504,28.4630135192181,0.569873862699516,54.9985571153419
29.827,-0.275303834822634,-2.54744132377348,-2.68904485912614,28.4673429835909,62.135947109661,0.569072305062198,1.25718123531239,28.4676154615817,0.569873862699516,54.9985571514385
29.8273752593936,-0.315171752660294,-3.06745764339513,-2.8923327553694,28.4901947143175,59.655704842319,0.569534956863499,1.20858942482634,28.4906251734,0.570257357896487,54.998557331908
29.8278752593936,-0.367201111908135,-3.74610145967132,-3.15046099372545,28.5191361386766,56.1099925943927,0.570121846957699,1.13897095197557,28.5197708083698,0.570640853093458,54.9985575723327
29.828,-0.379965977107959,-3.91259970140817,-3.21251330676105,28.5260775769929,55.1839719748596,0.570262786824977,1.12075619399462,28.5259067315214,0.57102434829043,54.9985576323079
29.8285,-0.430174286734237,-4.56749069653353,-3.45128439723553,28.5527028129479,51.3169718451528,0.570804125785902,1.04459964970339,28.5519844049154,0.571791338684373,54.9985578726824
29.829,-0.478704063710167,-5.20048778752392,-3.67360942759519,28.5773351090796,47.2122126812786,0.571306178884492,0.963612744648281,28.5765280975216,0.571791338684373,54.998558113017
29.8295,-0.525365769444008,-5.80911873187836,-3.87863847472549,28.5998598459771,42.886734908724,0.571766614054796,0.878127936566397,28.5995378093399,0.572558329078316,54.9985583533114
29.83,-0.56997714338375,-6.39100621804891,-4.06558900361152,28.6201710012998,38.3578863816264,0.57218326981214,0.788495092801307,28.6194795595824,0.572941824275287,54.9985585935659
29.8305,-0.612363915411183,-6.94387715753717,-4.23374304886898,28.6381714453992,33.6438900161798,0.572554160980254,0.695069579655471,28.637887329037,0.573325319472258,54.9985588337803
29.831,-0.652360487142531,-7.46557157142432,-4.38246106500069,28.6537734230544,28.7640206046684,0.572877487352956,0.59823591115643,28.6532271369159,0.57370881466923,54.9985590739546
29.8315,-0.689810579467778,-7.95405103653623,-4.51119066202804,28.6668991232551,23.7387801983834,0.573151645472611,0.498396567465353,28.6670329640069,0.574092309866201,54.9985593140889
29.832,-0.724567843795818,-8.40740665820632,-4.61947167797728,28.677481268341,18.5898001449337,0.573375239518842,0.395979617454733,28.6777708295221,0.574092309866201,54.9985595541832
29.8325,-0.7564964346076,-8.82386653835999,-4.70693692581019,28.6854636408744,13.339689988561,0.573547092569246,0.291432584160531,28.6854407334615,0.574475805063173,54.9985597942375
29.833,-0.785471541083371,-9.2018027097831,-4.77328881013361,28.6908010708364,8.01002985925803,0.573666249539982,0.185195298779706,28.691576656613,0.574092309866201,54.9985600342518
29.8335,-0.811379875711591,-9.53973750928163,-4.8181156542088,28.6934556828252,2.60841809615557,0.573731924956713,0.0775063681451445,28.6931106374009,0.574092309866201,54.9985602742261
29.834,-0.834120117971906,-9.83634936485095,-4.84224103124318,28.6934200690794,-2.7508730793477,0.573743841638516,-0.0298396409346982,28.6931106374009,0.574475805063173,54.9985605141604
29.8345,-0.853603311344366,-10.090477974057,-4.84673240103539,28.6907205804056,-8.04708161588626,0.573702401871577,-0.135919426818283,28.691576656613,0.574092309866201,54.9985607540547
29.835,-0.869753212092815,-10.3011288533845,-4.83048500832794,28.685372246435,-13.3462542666138,0.573607967587259,-0.24181771045268,28.6854407334615,0.574475805063173,54.9985609939091
29.8355,-0.882506588446935,-10.4674772406122,-4.7927456903479,28.677384129772,-18.6062123854903,0.573460702269936,-0.347243558841158,28.6777708295221,0.574092309866201,54.9985612337234
29.836,-0.891813469008644,-10.5888713348954,-4.7339738306324,28.666781863507,-23.8028526740603,0.573261019310001,-0.451488280893789,28.6670329640069,0.57370881466923,54.9985614734978
29.8365,-0.897637339402907,-10.6648348617771,-4.65447321053885,28.6536027967344,-28.9134144162835,0.573009615254761,-0.554127940067742,28.6532271369159,0.573325319472258,54.9985617132323
29.837,-0.899955286395362,-10.695068952983,-4.55460307701691,28.637895339201,-33.9164157175779,0.572707405260358,-0.654712037547223,28.637887329037,0.573325319472258,54.9985619529268
29.8375,-0.898758088904954,-10.6794533335429,-4.43478339538126,28.619718395676,-38.7913583824551,0.57235551930215,-0.752831795288338,28.6194795595824,0.572941824275287,54.9985621925813
29.838,-0.89405025554709,-10.6180468114838,-4.29549668184168,28.5991408285877,-43.5189099707234,0.571955288140324,-0.848092852005647,28.5995378093399,0.572941824275287,54.9985624321959
29.8385,-0.8858500085514,-10.5110870680617,-4.13728825465972,28.5762409242831,-48.0807072474168,0.571508233791224,-0.940124544396417,28.5765280975216,0.572174833881344,54.9985626717706
29.839,-0.87418921410616,-10.3589897492108,-3.96077195977338,28.5511059793921,-52.4590723161376,0.571016060104284,-1.02857020335152,28.5519844049154,0.571791338684373,54.9985629113053
29.8395,-0.859113259394651,-10.1623468616694,-3.76663925204652,28.5238320813786,-56.636519737753,0.570480647538968,-1.1130800579141,28.5243727507335,0.571407843487401,54.9985631508001
29.84,-0.840680876791284,-9.92192447988631,-3.55567171972187,28.4945241590654,-60.5951695156402,0.569904052745207,-1.19329911713422,28.4952271157637,0.570640853093458,54.9985633902551
29.8405,-0.818963915898164,-9.63865977258475,-3.32875415372358,28.4632963208775,-64.3161832359266,0.569288513997272,-1.26885587461257,28.4630135192181,0.569873862699516,54.9985636296701
29.841,-0.794047064301686,-9.31365736045677,-3.0868840713756,28.4302724166397,-67.7794337148216,0.568636461475903,-1.33935421085057,28.4307999226725,0.569490367502544,54.9985638690452
29.8415,-0.766027518132185,-8.94818501911546,-2.83117230505558,28.3955866508429,-70.9636294721895,0.567950529548378,-1.4043734992485,28.3955183645511,0.568723377108601,54.9985641083804
29.842,-0.735014603702295,-8.54366874394297,-2.56282976808506,28.3593839773892,-73.8470643421375,0.567233566062355,-1.46348044482833,28.3587028256418,0.567956386714659,54.9985643476757
29.8425,-0.701129351700697,-8.10168719609605,-2.28313806679682,28.3218199590249,-76.4090091149129,0.566488632467991,-1.5162539326311,28.3218872867326,0.567189396320716,54.9985645869312
29.843,-0.664504025584942,-7.62396555110794,-1.99340637426997,28.2830598227744,-78.6315358876123,0.565718989031359,-1.56231981390392,28.2835377670355,0.566422405926773,54.9985648261467
29.8435,-0.625281606024576,-7.11236877423361,-1.6949227134291,28.2432766054163,-80.5013335449356,0.564928062105985,-1.60138788759779,28.2436542665504,0.56565541553283,54.9985650653224
29.844,-0.583615233381211,-6.56889434845058,-1.38891234736291,28.20264853675,-82.0109411196742,0.56411939511783,-1.63328006500516,28.2022367852775,0.564888425138887,54.9985653044583
29.8445,-0.539667610418714,-5.99566448372236,-1.07651683060085,28.1613560792011,-83.158889075734,0.563296590364463,-1.65793894846339,28.1608193040046,0.564121434744945,54.9985655435543
29.845,-0.493610367550596,-5.39491783761647,-0.758802919142042,28.1195792259774,-83.9485238197264,0.562463252951512,-1.67541070334804,28.1194018227317,0.563354444351002,54.9985657826104
29.8455,-0.445623393112897,-4.76900077973344,-0.436801590110909,28.0774956646929,-84.3857213184463,0.561622949235344,-1.68580416133343,28.0779843414588,0.562587453957059,54.9985660216268
29.846,-0.395894131266848,-4.12035823391541,-0.11156686148858,28.0352802068543,-84.4761100353989,0.560779189024246,-1.68923668304047,28.035032879398,0.561436968366145,54.9985662606032
29.8465,-0.344616850273538,-3.45152413400267,0.215763850728465,27.9931055180001,-84.2226453812564,0.559935434134772,-1.68578287485863,27.9936153981251,0.560669977972202,54.9985664995399
29.847,-0.29199188398694,-2.76511153026444,0.543927926571156,27.9511437811471,-83.6243020297321,0.559095127854459,-1.67544224637588,27.9521979168522,0.559902987578259,54.9985667384367
29.8475,-0.238224849539743,-2.06380238530099,0.87152897052341,27.9095686321588,-82.676293923466,0.558261733286671,-1.65813602477488,27.9092464547914,0.558752501987345,54.9985669772937
29.848,-0.183525844261278,-1.35033709906015,1.19706539830102,27.8685566267711,-81.3717276278857,0.557438765842333,-1.63373375258569,27.8678289735184,0.558369006790373,54.998567216111
29.8485,-0.128108624969961,-0.627503803956007,1.51898804640107,27.8282876613281,-79.7041341445704,0.556629807248304,-1.60210062353609,27.8279454730334,0.557218521199459,54.9985674548884
29.849,-0.0721897728441386,-0,1.81048444094331,27.7889404534893,-77.6846972099765,0.555838444824666,-1.56334907100093,27.7895959533363,0.556451530805516,54.998567693626
29.849251065283,-0.0439907184617291,-0,1.88911237374456,27.7695773677329,-76.5627202093071,0.555448684542579,-1.54150300067001,27.7696542030938,0.556068035608545,54.9985678134885
29.8495021305661,-0.0157480714379834,-0,1.89619968784074,27.7504992857091,-75.4143416346457,0.555064515617688,-1.51880800878619,27.7497124528512,0.555684540411574,54.9985679333409
29.8497531958491,0.0125103263237526,0,1.87935530608412,27.7317095138629,-74.2660253090978,0.554686078271506,-1.4958449260884,27.7313046833966,0.555301045214602,54.9985680531833
29.8499410707994,0.0336500089261767,0,1.86112114789754,27.71783701889,-73.4119376525,0.554406659762172,-1.47867093085894,27.7174988563056,0.554917550017631,54.9985681428561
29.85,0.0402774689775613,0,1.85497296954074,27.7135187715585,-73.1451948516475,0.55431968085648,-1.4733088951993,27.7144308947299,0.554917550017631,54.9985681709819
29.8502946460031,0.0733749431823635,0,1.82316500800273,27.6921618780967,-71.8212614285733,0.553889496447621,-1.44669955127778,27.6929551636995,0.554534054820659,54.9985683116026
29.8504821007692,0.0943828036312743,0.187601786494882,1.8279526601341,27.678777281897,-70.9822156917467,0.553619880696764,-1.42989576280437,27.6791493366085,0.554150559623688,54.9985684010587
29.8506695555352,0.115338913571118,0.460942350927625,1.88143624649591,27.6655513203331,-70.1287503326814,0.553353424890289,-1.41298534440895,27.6653435095175,0.554150559623688,54.9985684905093
29.8508570103013,0.136231753792714,0.73345765816583,1.96832355263105,27.6524882905626,-69.2438571884111,0.553090177911528,-1.39566000787879,27.6530716632145,0.553767064426716,54.9985685799542
29.851,0.152119073151199,0.94068356284172,2.045060591929,27.6426373178671,-68.5419104145098,0.552891589988237,-1.38199355925301,27.6423337976993,0.553767064426716,54.9985686481787
29.8511892790444,0.173073960436082,1.21400817960107,2.15218651024416,27.6297554202124,-67.5735026403593,0.552631789481827,-1.36316512698089,27.6300619513962,0.553383569229745,54.9985687384842
29.8514242706402,0.198953544926894,1.55156797730731,2.28820914399726,27.6140249522006,-66.3076087669189,0.552314349163941,-1.33855121942272,27.6147221435173,0.553000074032774,54.9985688505912
29.8517437105897,0.233853867893242,2.0067895812162,2.47233098903882,27.5931364153458,-64.4746361530827,0.55189246507242,-1.30284721688729,27.5932464124869,0.552616578835802,54.9985690029719
29.852,0.261587726772222,2.3685355665942,2.61726321718183,27.5768124061293,-62.9126733569821,0.551562466632017,-1.27235431038926,27.5763726238202,0.552233083638831,54.9985691252165
29.8525,0.314895486653679,3.06385417374363,2.89004438053478,27.5461734672203,-59.6430822790487,0.550942289764205,-1.20835316085736,27.5456930080625,0.551849588441859,54.9985693636757
29.853,0.366972913488296,3.743124958543,3.14846318706433,27.5172390991404,-56.0943900403254,0.550355532079512,-1.13867757790121,27.5165473730926,0.551082598047917,54.9985696020952
29.8535,0.417616329499732,4.40369125434433,3.3914531075189,27.4901441180544,-52.2855343034515,0.54980493556965,-1.06370846154776,27.4904696996986,0.550315607653974,54.998569840475
29.854,0.466627647781939,5.04296931889486,3.61816604073219,27.465014100106,-48.2345374903729,0.549293055207882,-0.983812985529508,27.4643920263045,0.549932112457002,54.9985700788151
29.8545,0.51381514748046,5.6584584453973,3.82777527285031,27.4419657334705,-43.9589290518395,0.548822266516439,-0.899341780247319,27.4413823144862,0.549548617260031,54.9985703171154
29.855,0.558994224187296,6.24775075026907,4.0194922854524,27.4211069337397,-39.4762698709985,0.548394769133669,-0.810647750822999,27.4214405642437,0.548781626866088,54.998570555376
29.8555,0.60198811261537,6.80854059933091,4.19258490549293,27.4025366923778,-34.8046955764455,0.548012584880817,-0.718089260587266,27.4030327947891,0.548398131669117,54.998570793597
29.856,0.642628578724365,7.33863363553519,4.3463927556991,27.3863447084381,-29.9632401821398,0.547677551880489,-0.622042740719118,27.3861590061224,0.548398131669117,54.9985710317782
29.8565,0.68075657857817,7.83595537275873,4.48033806957278,27.3726108920881,-24.9720252178119,0.547391314913269,-0.522905128156903,27.3723531790314,0.548014636472145,54.9985712699197
29.857,0.716222881358719,8.29855932207025,4.59393243486744,27.3614048168649,-19.8522756750214,0.547155314686259,-0.421095779888405,27.3616153135162,0.548014636472145,54.9985715080215
29.8575,0.748888654089028,8.72463461855254,4.68677966844201,27.3527851931992,-14.6262189878979,0.546970777084024,-0.317054629050353,27.3524114287889,0.547631141275174,54.9985717460837
29.858,0.778626005774273,9.11251311879487,4.75856685201886,27.3467995948456,-9.31617442665408,0.546838706154415,-0.211229089385363,27.3462755056373,0.547631141275174,54.9985719841062
29.8585,0.805318488824164,9.46067594118475,4.80891996511025,27.3434871408433,-3.93364158257789,0.546759919360695,-0.103918085495445,27.3432075440616,0.547631141275174,54.998572222089
29.859,0.828861555788192,9.76775942332425,4.83865864789999,27.3428561447078,1.4096570407618,0.54673471172855,0.00308755691592453,27.3432075440616,0.547631141275174,54.9985724600322
29.8595,0.849162969609843,10.0325604731719,4.84871108962906,27.3448835223977,6.69985371883624,0.546762720660273,0.108948169978943,27.3447415248494,0.547631141275174,54.9985726979357
29.86,0.866143165787088,10.2540412928751,4.83785998763444,27.3495593314752,12.0033825913484,0.546843683256067,0.214902213196733,27.3493434672131,0.547631141275174,54.9985729357995
29.8605,0.879735565012942,10.4313334566905,4.80535346359009,27.3568791359512,17.275835312563,0.546977554848003,0.320584154547546,27.3570133711525,0.547631141275174,54.9985731736237
29.861,0.889886835065676,10.5637413269436,4.75167588032726,27.3668209922628,22.4915899337344,0.547163992537654,0.425166604052622,27.3662172558798,0.548014636472145,54.9985734114083
29.8615,0.896557100914436,10.6507447945361,4.67713270686536,27.3793507687329,27.6275159466343,0.547402355425089,0.528284945688143,27.3784891021829,0.548014636472145,54.9985736491533
29.862,0.899720102210153,10.6920013331759,4.58206863423731,27.3944231266868,32.6619158686074,0.547691793823239,0.629468646907382,27.3953628908497,0.548398131669117,54.9985738868586
29.8625,0.899363297535478,10.6873473591584,4.46688754356351,27.4119821192772,37.5740544930031,0.548031237322435,0.728305349877403,27.4122366795164,0.548781626866088,54.9985741245243
29.863,0.895487914997202,10.6367988912679,4.33205727652151,27.4319617049989,42.3442883938197,0.548419412306276,0.824394585488687,27.4321784297589,0.54916512206306,54.9985743621504
29.8635,0.888108948953465,10.5405515080887,4.17811068533868,27.4542862432888,46.9538647662377,0.548854850533795,0.917358324592574,27.4536541607893,0.549548617260031,54.9985745997369
29.864,0.877255102879403,10.3989796027748,4.00565129277158,27.4788708729878,51.3846540292811,0.549335897895051,1.00683112042305,27.4797318341834,0.549932112457002,54.9985748372838
29.8645,0.862968678585495,10.2126349380717,3.81536192029791,27.5056217072861,55.6186831638253,0.549860719072181,1.09245358809466,27.5058095075774,0.550699102850945,54.9985750747912
29.865,0.845305412211844,9.98224450711101,3.6080164908972,27.5344357746942,59.6375864680224,0.550427297709474,1.17386096106924,27.5349551425473,0.551082598047917,54.9985753122589
29.8655,0.824334257632357,9.70870770824813,3.38449217486693,27.5652006922736,63.4220838498163,0.551033431109511,1.25067263907622,27.565634758305,0.551849588441859,54.9985755496871
29.866,0.800137118105015,9.39309284484802,3.14577799759767,27.5977941350871,66.9516874043268,0.551676720484961,1.32248486272969,27.5978483548506,0.552233083638831,54.9985757870757
29.8665,0.772808527211884,9.03663296363327,2.89297478219903,27.6320832684855,70.2048461894132,0.552354559530686,1.38887132017839,27.6315959321841,0.553000074032774,54.9985760244247
29.867,0.742455280326344,8.64072104773492,2.62728178810429,27.6679244027804,73.1596909895707,0.553064126114807,1.44939501629105,27.6684114710933,0.553767064426716,54.9985762617342
29.8675,0.709196018042875,8.20690458316793,2.34996784090382,27.7051631741168,75.7953943561962,0.553802383022592,1.50363261484813,27.7052270100026,0.554150559623688,54.9985764990042
29.868,0.67316076318868,7.73687951985234,2.06232929128005,27.7436355088065,78.0939444017665,0.55456609324877,1.55120828985046,27.7435765296997,0.555301045214602,54.9985767362346
29.8685,0.63449041322533,7.23248365076517,1.76564265702044,27.7831694715192,80.0419064489654,0.555351852727173,1.59182962376192,27.7834600301847,0.556068035608545,54.9985769734254
29.869,0.59333619001414,6.69568943496705,1.46112422703093,27.8235878524071,81.6316171032501,0.556156138856908,1.62531489518789,27.8233435306698,0.556835026002488,54.9985772105767
29.8695,0.549859049095071,6.1285962925444,1.14990980691579,27.8647110849063,82.8613128937625,0.556975367897283,1.65160126631879,27.8647610119427,0.557985511593402,54.9985774476886
29.87,0.504229050783466,5.53342240152347,0.833063645063415,27.9063599054756,83.7339693824788,0.557805950169301,1.67072782173863,27.9061784932156,0.558369006790373,54.9985776847608
29.8705,0.45662469553969,4.91249602877857,0.51161691933972,27.9483571592403,84.2550456764015,0.558644330932254,1.68279523006989,27.9475959744885,0.559135997184316,54.9985779217936
29.871,0.407232226202277,4.26824642872535,0.18662581401104,27.9905283552478,84.4297383527483,0.559487007801639,1.68791224745731,27.9905474365493,0.56028648277523,54.9985781587869
29.8715,0.356244899822494,3.60319434551078,-0.140768718471999,28.0327009334884,84.2605746097507,0.560330522083518,1.68614488005593,28.0319649178222,0.561053473169173,54.9985783957407
29.872,0.30386223192824,2.91994215558574,-0.469299417991522,28.0747026043536,83.7461088515486,0.561171429352033,1.67748419401159,28.074916379883,0.561820463563116,54.998578632655
29.8725,0.25028921618632,2.22116368938678,-0.797564156054043,28.1163594166995,82.8811405322726,0.562006261176501,1.66184310386787,28.1163338611559,0.562587453957059,54.9985788695298
29.873,0.195735522503468,1.50959377178437,-1.12405452545592,28.1574942945146,81.658370727579,0.562831492700932,1.63908299384334,28.1577513424288,0.563737939547973,54.9985791063652
29.8735,0.140414676710674,0.788017522313136,-1.44721368216136,28.1979266246284,80.0709497272981,0.563643528775165,1.60906130308595,28.1976348429139,0.564504929941916,54.998579343161
29.874,0.084543225026575,0.0592594568683691,-1.76550651156593,28.2374731397558,78.1151107815637,0.564438715319647,1.57168487482944,28.2375183433989,0.565271920335859,54.9985795799175
29.8742454520523,0.0569806040893724,0,-1.8702447217955,28.2565140274515,77.0344389117382,0.564821922684809,1.55077722327669,28.2559261128535,0.56565541553283,54.9985796961277
29.8744909041047,0.0293639929534514,0,-1.89765648728397,28.2752849268018,75.9151834003812,0.565199866289285,1.5287945372904,28.275867863096,0.566038910729802,54.9985798123285
29.874736356157,0.00171945381260182,0,-1.88853035050617,28.2937802120314,74.7886714136419,0.56557235669848,1.50634332893796,28.2942756325507,0.566422405926773,54.9985799285197
29.8749297701229,-0.0200667837184368,-0,-1.87186994471082,28.308159886662,73.9045686481794,0.565861986925339,1.48858235317547,28.3080814596416,0.566422405926773,54.9985800200706
29.875,-0.0279753026804755,-0,-1.86491079305357,28.3133389681846,73.58484003495,0.565966304270753,1.48215744365968,28.3142173827932,0.566805901123744,54.9985800533119
29.8753004651891,-0.0617786537016639,-0,-1.8331836759756,28.3352446700899,72.2270723115359,0.56640754221489,1.45487459998978,28.3356931138236,0.567189396320716,54.9985801955196
29.8755087889732,-0.085167550372455,-0.0674028309450646,-1.82005233057546,28.3501940594925,71.2936443890809,0.566708675382092,1.43613631794479,28.3510329217024,0.567572891517687,54.9985802941092
29.8757171127573,-0.108498696724066,-0.371722131183469,-1.85552756885811,28.364948224408,70.3528313285381,0.567005904503863,1.41739404588398,28.3648387487934,0.567956386714659,54.998580392692
29.8759254365415,-0.131756228612823,-0.675081242775956,-1.94543031375674,28.3795031100449,69.3804756214314,0.567299191518239,1.39829035223318,28.3801785566722,0.567956386714659,54.9985804912679
29.876,-0.140059676100951,-0.783387079577617,-1.98415722953018,28.3846629675366,69.0212990067101,0.567403191830496,1.39128819746053,28.3847804990359,0.56833988191163,54.9985805265486
29.8761728121729,-0.15925613212351,-1.0337756363936,-2.07915848185356,28.3965165100315,68.1628159185943,0.567642179903229,1.37458261707338,28.397052345339,0.56833988191163,54.9985806083137
29.8763456243458,-0.178378179879781,-1.28319365060584,-2.17827933780307,28.4082184552338,67.2668243060159,0.567878220241391,1.35717330241486,28.4077902108542,0.568723377108601,54.998580690074
29.8766419096272,-0.210963890012949,-1.70822465234282,-2.35013814051594,28.4279079800569,65.6424092204594,0.568275649171903,1.32557171099676,28.4277319610967,0.569106872305573,54.9985808302407
29.8769381949085,-0.243259771600647,-2.12947528174757,-2.52030249333622,28.4470998810065,63.9077382846449,0.568663392573227,1.2917935498703,28.4476737113392,0.569490367502544,54.9985809703934
29.877,-0.249956024835111,-2.21681771524058,-2.5553458420009,28.451038102326,63.5322904604896,0.568743005406346,1.28446129162134,28.450741672915,0.569490367502544,54.9985809996276
29.8773090254576,-0.283205098146086,-2.65050128016634,-2.72759790555067,28.4703706503421,61.5871619541689,0.569134053141482,1.24638350170327,28.4706834231575,0.569873862699516,54.9985811457891
29.8778090254576,-0.336083577928729,-3.34022058167907,-2.99511901295985,28.5003194212921,58.2079218457149,0.569740688811409,1.18015917800489,28.4998290581273,0.570257357896487,54.9985813822451
29.878,-0.355944439346151,-3.59927529581936,-3.09346058166334,28.5113054405234,56.8442635484545,0.569963511335529,1.15337199605606,28.5105669236425,0.570640853093458,54.9985814725489
29.8785,-0.406951628891816,-4.26458646380629,-3.34021112092128,28.5387903541437,53.0953909327397,0.570521759699778,1.07962146094148,28.5381785778245,0.57102434829043,54.9985817089504
29.879,-0.456365894078156,-4.90912035754116,-3.57087110326992,28.5643392421024,49.100160901869,0.571041881234109,1.00086467637252,28.5642562512185,0.571791338684373,54.9985819453125
29.8795,-0.503993633012197,-5.5303517349417,-3.78456703774953,28.587833222395,44.8757602684453,0.571521457556701,0.917440613997233,28.5872659630368,0.572174833881344,54.9985821816353
29.88,-0.549648225401315,-6.12584641827802,-3.98048924026721,28.6091620164342,40.439415888566,0.571958242212855,0.829698010622806,28.6087416940672,0.572558329078316,54.9985824179187
29.8805,-0.59315076425213,-6.69327083807126,-4.15788469160808,28.6282241239846,35.8090143131216,0.572350163404192,0.737986754726992,28.6286834443097,0.572941824275287,54.9985826541627
29.881,-0.634330757471826,-7.23040118441512,-4.31607286084348,28.6449272210891,31.0033741046082,0.572695330640685,0.642682191241099,28.6455572329765,0.573325319472258,54.9985828903673
29.8815,-0.673026796600408,-7.73513212957054,-4.45445674597005,28.6591886894386,26.042499293291,0.572992045468387,0.54417711956442,28.6593630600674,0.57370881466923,54.9985831265325
29.882,-0.709087190066083,-8.20548508781847,-4.57252998173123,28.6709362029863,20.9475548974121,0.573238812241965,0.442889974742532,28.6716349063705,0.57370881466923,54.9985833626584
29.8825,-0.742370558462666,-8.63961597994782,-4.66987942003912,28.6801082860483,15.7407773503978,0.573434349817891,0.339260328960824,28.6808387910978,0.574092309866201,54.998583598745
